GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,BRN,Brunei Darussalam,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,BFA,Burkina Faso,, 3 100 [ 2 000– 4 500],3100,2000,4500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,HRV,Croatia,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,CYP,Cyprus,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,FIN,Finland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GAB,Gabon,, 1 500 [ 1 000– 2 000],1500,1000,2000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,IDN,Indonesia,,38 000 [34 000–43 000],38000,34000,43000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,IRL,Ireland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,LSO,Lesotho,, 9 900 [ 8 500–11 000],9900,8500,11000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,LTU,Lithuania,,<200 [<100–<200],200,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MDG,Madagascar,, 1 600 [ 1 300– 2 000],1600,1300,2000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,NAM,Namibia,, 4 300 [ 3 300– 5 500],4300,3300,5500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,NLD,Netherlands,,<200 [<200–<500],200,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,QAT,Qatar,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,MDA,Republic of Moldova,,<500 [<500–<1000],500,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,LKA,Sri Lanka,,<200 [<100–<200],200,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,SUR,Suriname,,<200 [<200–<200],200,200,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,UKR,Ukraine,, 8 500 [ 6 400–10 000],8500,6400,10000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,GBR,United Kingdom of Great Britain and Northern Ireland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,IRQ,Iraq,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,LBY,Libya,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,SLB,Solomon Islands,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,TUV,Tuvalu,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,MCO,Monaco,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,NIU,Niue,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,KNA,Saint Kitts and Nevis,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,COK,Cook Islands,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,GRD,Grenada,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,SMR,San Marino,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,SYC,Seychelles,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,FSM,Micronesia (Federated States of),,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,NRU,Nauru,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,ARG,Argentina,, 2 200 [ 1 800– 2 600],2200,1800,2600,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,AUS,Australia,,<1000 [<500–<1000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,CPV,Cabo Verde,,<200 [<100–<200],200,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TCD,Chad,, 4 900 [ 3 600– 6 300],4900,3600,6300,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,CIV,Côte d'Ivoire,,44 000 [32 000–58 000],44000,32000,58000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,CUB,Cuba,,<200 [<100–<200],200,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,GRC,Greece,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,GIN,Guinea,, 5 800 [ 3 600– 8 700],5800,3600,8700,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,HUN,Hungary,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,IND,India,,82 000 [59 000–140 000],82000,59000,140000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,MDV,Maldives,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,MLT,Malta,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,MMR,Myanmar,, 8 300 [ 6 200–11 000],8300,6200,11000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,NPL,Nepal,,<1000 [<1000– 1 100],1000,1000,1100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SEN,Senegal,, 1 400 [ 1 000– 1 900],1400,1000,1900,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SLE,Sierra Leone,, 1 200 [<1000– 2 100],1200,1000,2100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,ESP,Spain,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,SDN,Sudan,,<1000 [<500– 1 700],1000,500,1700,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,VEN,Venezuela (Bolivarian Republic of),, 1 900 [ 1 500– 2 300],1900,1500,2300,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,YEM,Yemen,,<200 [<100–<500],200,100,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,DZA,Algeria,,<500 [<500–<500],500,500,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,ARG,Argentina,, 2 000 [ 1 600– 2 400],2000,1600,2400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,AUS,Australia,,<500 [<500–<1000],500,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,CMR,Cameroon,,28 000 [23 000–33 000],28000,23000,33000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,CPV,Cabo Verde,,<200 [<200–<500],200,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,TCD,Chad,, 6 900 [ 5 400– 8 500],6900,5400,8500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,COG,Congo,, 6 000 [ 5 300– 6 900],6000,5300,6900,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,CIV,Côte d'Ivoire,,43 000 [34 000–51 000],43000,34000,51000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,DEU,Germany,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,GRC,Greece,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,HUN,Hungary,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,IND,India,,150 000 [110 000–270 000],150000,110000,270000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,MDV,Maldives,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,MLT,Malta,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,MMR,Myanmar,,16 000 [13 000–20 000],16000,13000,20000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,NPL,Nepal,, 2 300 [ 1 900– 2 800],2300,1900,2800,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,SEN,Senegal,, 2 500 [ 2 000– 3 200],2500,2000,3200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,SLE,Sierra Leone,, 2 200 [ 1 600– 2 900],2200,1600,2900,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ZAF,South Africa,,270 000 [240 000–310 000],270000,240000,310000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,ESP,Spain,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,URY,Uruguay,,<500 [<500–<500],500,500,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,VEN,Venezuela (Bolivarian Republic of),, 2 200 [ 1 800– 2 500],2200,1800,2500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,DZA,Algeria,,<500 [<500–<500],500,500,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,ARG,Argentina,, 2 000 [ 1 600– 2 500],2000,1600,2500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CMR,Cameroon,,27 000 [24 000–31 000],27000,24000,31000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CPV,Cabo Verde,,<200 [<100–<200],200,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,COG,Congo,, 3 700 [ 3 100– 4 300],3700,3100,4300,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CIV,Côte d'Ivoire,,29 000 [24 000–33 000],29000,24000,33000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,Germany,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,GRC,Greece,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,HTI,Haiti,, 6 100 [ 4 900– 7 600],6100,4900,7600,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,HUN,Hungary,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,IND,India,,120 000 [86 000–200 000],120000,86000,200000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MWI,Malawi,,45 000 [39 000–51 000],45000,39000,51000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,MDV,Maldives,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,MLT,Malta,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,MAR,Morocco,,<1000 [<500–<1000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,MMR,Myanmar,,16 000 [13 000–19 000],16000,13000,19000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,RWA,Rwanda,, 5 600 [ 4 100– 7 400],5600,4100,7400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,SEN,Senegal,, 1 500 [ 1 100– 2 000],1500,1100,2000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ZAF,South Africa,,210 000 [190 000–230 000],210000,190000,230000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,ESP,Spain,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,URY,Uruguay,,<1000 [<1000–<1000],1000,1000,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,VEN,Venezuela (Bolivarian Republic of),, 2 000 [ 1 600– 2 400],2000,1600,2400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,DZA,Algeria,,<200 [<200–<500],200,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,ARG,Argentina,, 2 400 [ 1 800– 2 900],2400,1800,2900,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,CMR,Cameroon,,29 000 [25 000–33 000],29000,25000,33000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,CPV,Cabo Verde,,<100 [<100–<200],100,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,COL,Colombia,, 2 800 [ 1 700– 4 100],2800,1700,4100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,COG,Congo,, 3 800 [ 3 200– 4 600],3800,3200,4600,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GMB,Gambia,, 1 100 [<1000– 1 400],1100,1000,1400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,DEU,Germany,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,HTI,Haiti,, 4 600 [ 3 500– 6 100],4600,3500,6100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,HUN,Hungary,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MWI,Malawi,,24 000 [20 000–31 000],24000,20000,31000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,MDV,Maldives,,No data,,,,,,
